Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par bassin de vie; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Nombre de décès domiciliés 2024;Part des pers. âgées de 75 ans ou + 2022;Taux de pauvreté 2021;Médiane du niveau de vie 2021;Part des non ou peu diplômés dans la pop. non scolarisée de 15 ans ou + 2022;Part des ouvriers dans le nb d’emplois au LT 2022;Part des familles monoparentales 2022;Part des pers. âgées de - 15 ans 2022;Taille moyenne des ménages 2022;Part des locataires dans les rés. principales 2022;Part des locataires HLM dans les rés. principales 2022;Part des résidences principales en suroccupation accentuée 2022;Part des rés. principales dans le total des logements 2022;Part des appartements dans le total des logements 2022;Part des maisons dans le total des logements 2022;Densité de population (historique depuis 1876) 2022
62617;Nœux-les-Mines;379;8.3;19.7;19940;24.3;34.6;16.4;18.7;2.3;46.1;27.2;0.3;92.6;11.6;87.1;517.9
62765;Saint-Omer;861;8.2;17.2;20880;22.6;33.4;15.6;18.1;2.26;37.2;14.1;0.3;90.7;22.4;76.3;242.6
62767;Saint-Pol-sur-Ternoise;190;10.7;16.5;21160;21.9;35.6;12.4;17.6;2.29;30.5;4.7;0.1;88.3;10.1;89;61.7
62773;Samer;48;6.8;13.9;21010;22.4;30.9;10.8;21.7;2.54;29.7;13;0;88.2;6.2;92.1;98.1
62861;Vimy;95;9.5;6.8;25200;14;30.3;12.6;17.2;2.29;18.9;7.2;0.1;94.1;5.1;94.8;228.8
62893;Wimereux;166;11.6;13.3;23090;21.6;31.1;15.1;15.6;2.23;32.8;21;0;63.1;29.8;68.5;290.4
62895;Wingles;203;6.6;15.5;21230;22.9;39.6;14.4;20.9;2.42;35.2;21.5;0.3;94;9.7;89.7;735
63003;Ambert;280;13.9;16.5;21570;23.1;27.3;14.5;13.3;1.97;20.3;3.1;0.1;56.9;11;88.3;22.8
63010;Arlanc;47;14.5;19.2;20050;26.9;31.1;16.1;13.9;2;17.1;2.6;0;55.6;8.5;90.5;28.8
63038;Besse-et-Saint-Anastaise;67;11.7;14.4;21960;20;21;12.3;14.3;2.01;20.4;2.7;0;31.1;43.3;55.8;13.6
63040;Billom;158;10.1;10.4;23190;16.8;18.5;13.7;17.7;2.2;18.8;2.8;0.3;79.9;10.5;89;66.7
63047;La Bourboule-Mont-Dore;119;13.6;17.3;20680;21;20.7;14.8;12.9;1.92;25.1;4.3;0;37;44.8;54.6;17.6
63113;Clermont-Ferrand;2911;10.1;15.1;23540;15.9;17.9;16.8;15.4;1.94;46.9;17;0.4;86.8;55.7;43.2;327.4
63125;Courpière;188;13.1;18.1;20860;22.1;28.9;12.6;14.4;2.01;20.8;5.1;0;66;10;89.3;34.3
63178;Issoire;670;11.6;13.4;21790;19.3;27.6;14.5;15.9;2.05;26.9;7.3;0.2;77.5;18.6;80.7;55.2
63195;Lezoux;172;11.2;9.2;23050;22.6;25.6;10.9;18.9;2.32;22.1;3.9;0.3;87.9;10.4;89.1;99.5
63214;Les Martres-de-Veyre;90;9.6;6.1;26610;12.5;19.4;10.7;16.1;2.22;17.6;4;0.2;89.6;11.5;88.2;320.1
63283;Pontaumur;58;13.2;19.9;20610;22.7;22.5;15;13.2;2.04;14.2;2.5;0;64.3;8;91.5;12.5
63284;Pont-du-Château;180;7.9;8.2;24350;16;24.3;13.5;19.5;2.36;25.1;10.4;0.1;90.9;14.4;85.3;275.8
63285;Pontgibaud;64;10.3;9.9;22760;16.9;26.8;12.5;18;2.18;17.3;3.2;0;75.7;9.1;90.4;31.7
63300;Riom;781;9.7;10;23940;16.5;21.8;14.7;17.7;2.17;25.5;7.2;0.2;82.6;20.6;78.6;80.4
63338;Saint-Éloy-les-Mines;144;14.2;17.7;19980;23.4;31.6;15.4;14.4;1.98;24.3;7.9;0.5;66.7;13.7;84.5;30.8
63430;Thiers;495;12.4;16.8;20960;25.3;29.3;13.6;14.9;2.08;25.4;6.6;0.1;74;18.9;80.2;49.6
63457;Vic-le-Comte;81;8.4;7.7;24620;12.2;21.4;14.6;19.1;2.25;19.8;5.3;0.2;84.1;11.6;88.1;146.9
64061;Artix;75;10.8;8.4;24390;16.3;29.9;12.5;18.3;2.32;25.3;7.6;0;91.7;13.6;86;102.9
64062;Arudy;90;12.4;12.3;22000;15.1;30.5;13.2;15.2;2.14;19;1.4;0.2;80;12.7;86.9;35.7
64063;Arzacq-Arraziguet;52;12.8;12.7;21870;18.2;13.6;13.8;17.1;2.28;18.2;3.9;0.5;84.7;10.5;87.9;29.1
64102;Bayonne;2202;12.6;11.4;24090;13;17.4;18;13.9;1.92;43.2;12.8;0.3;80.2;63.4;36.1;488.1
64160;Cambo-les-Bains;228;13.3;9.8;23420;14.7;22.4;14.4;15.5;2.13;32.5;4.3;0.1;77;45.2;54.4;88.9
64233;Garlin;58;14;13.4;21740;20;25.3;15;15.1;2.21;18;1.7;0.2;83.4;6.6;92.6;23.6
64256;Hasparren;134;8.9;11.7;22470;15.7;23;14.2;18.1;2.29;31.4;2.6;0.4;83.4;36.1;63.6;60.3
64260;Hendaye;234;10.3;14.5;22860;16.3;21.6;17.4;15.7;2.06;35.6;13;0.8;64.6;67.4;32.1;430.2
64320;Laruns;20;14.9;14.2;21770;12.6;28.1;17.6;12.4;1.91;23.7;1.6;0;23.4;58.1;39.9;5.5
64331;Lembeye;70;12.6;15;21860;15.4;17.7;10.9;15.2;2.21;13.9;0.2;0;80.2;6;93.5;22.3
64371;Mauléon-Licharre;176;14.8;15.6;21050;22.1;23.1;13;13.9;2.12;21.3;2.9;0.3;74.9;17.7;81.9;17.5
64393;Monein;55;12.1;10.2;23720;13.1;18;12.5;16.1;2.23;15.8;2.4;0;87;8.5;91.1;41.9
64410;Mourenx;129;14.7;16;21080;25.3;25.8;16.5;14.8;2.06;38.5;27.2;0.3;86.7;38.3;61.3;117.2
64416;Navarrenx;92;14.4;15;22010;18;20.7;11.9;14.3;2.2;18.7;2.6;0.2;81;10.5;88.8;32.4
64417;Nay;308;10.9;8.8;23710;14.2;17.9;12.9;17.3;2.3;19.3;2.1;0.2;88;13.3;86.2;103.7
64422;Oloron-Sainte-Marie;394;14;14.1;22220;17.3;23.3;14.3;13;1.99;28.6;5;0.2;74.1;27.2;72;28.9
64430;Orthez;447;13.3;11.8;22750;18.2;23.4;15.1;15.7;2.14;24.7;4.2;0.1;87.5;20;79.5;58.6
64445;Pau;1949;11.4;13.7;23700;14.7;16.8;16.4;15.6;1.98;42.4;13.3;0.3;87.3;52.8;46.5;243.7
64453;Pontacq;79;11.7;10.2;22950;17.1;15.5;14.6;16.9;2.32;18.6;2.4;0;89.2;10.9;88.5;74.9
64483;Saint-Jean-de-Luz;354;17.9;11.5;23720;16;16.2;19;12.1;1.88;41.4;18.8;0.4;54.9;71.5;28.3;562.4
64485;Saint-Jean-Pied-de-Port;185;13.3;16.5;21200;18;20;12.2;15.3;2.2;24.2;1.1;0;73.8;25.1;74.2;19.8
64493;Saint-Palais;152;12.1;14.5;21350;18.8;26.9;10.7;15.8;2.26;26.8;2;0.2;84.2;22.7;76.9;27.2
64495;Saint-Pée-sur-Nivelle;88;9.3;11;22990;13.9;18;13.6;17.7;2.26;27.6;5.5;0.2;78;40.2;59.5;85.7
64499;Salies-de-Béarn;274;14.8;15.3;21570;20.5;26.4;14.4;15.1;2.1;26.3;3.7;0.2;77.9;19.3;80.1;49.6
64526;Soumoulou;52;7.3;8.3;24710;11.7;21.9;11;20.2;2.45;15.3;1.3;0.1;92.1;6.9;92.4;91.6
65025;Argelès-Gazost;177;14.9;13.4;22100;15.7;21.9;17.6;13.3;1.96;26.2;7.3;0.3;40.6;50.2;49.1;21.6
65031;Arreau;55;12.7;16.2;21080;12.4;20.5;17.3;12.6;1.95;33.1;4.9;0.3;21.9;59.1;38.7;10.5
65059;Bagnères-de-Bigorre;238;16;15;21700;16.3;17.1;14.9;13.1;1.97;26.5;8.5;0.2;55.4;39.1;60.2;39.8
65258;Lannemezan;275;14.8;15.4;21850;20;16.1;17.6;13;1.99;23.7;4.5;0.4;75.9;18.3;80.5;38.7
65286;Lourdes;352;15.2;18.3;20260;22.1;21.1;17.5;12.7;1.93;37.6;10.6;0.3;73.6;46.9;52.5;84
65295;Luz-Saint-Sauveur;35;14.1;16.3;20860;16.1;17.6;14.1;11.5;1.87;25.8;6.1;0.3;22;56.8;40.9;6.1
65304;Maubourguet;102;15.5;17.5;20740;23.4;28.8;16.7;12.5;2.06;18.7;1.2;0;80.4;9.4;90;33.9
65440;Tarbes;1277;12.2;15.6;21940;17.2;19.1;17.5;15.2;1.99;38;13.4;0.2;87.5;39;60.2;182
65452;Trie-sur-Baïse;66;19.2;20.1;20540;23.8;20.3;10;11.2;2.07;20.8;1.2;0.5;75.6;12.2;87.2;19.7
65460;Vic-en-Bigorre;320;15.4;15.5;21240;20;21.5;12.4;13.7;2.1;21.3;3.1;0.1;83.1;13.4;85.6;42.5
66003;Amélie-les-Bains-Palalda;241;19;25.5;18810;25.5;18.4;15;10.5;1.82;34.6;4.9;0.2;46.4;56;43.4;20.2
66016;Banyuls-sur-Mer;105;21.2;16.1;21790;18.6;16;20.3;9.2;1.8;36.5;13.4;0.7;46.4;58.4;41.5;114.5
66024;Le Boulou;169;12.9;17.7;21190;19.3;25.4;13.2;15.1;2.08;27.7;4.7;0.3;77;21.1;77.6;101.2
66025;Bourg-Madame;51;10.6;15.6;21420;16.3;16.2;16.2;15.8;2.09;37.2;5.4;0.7;34;46.1;52.9;38.3
66037;Canet-en-Roussillon;333;16.2;16.9;22080;19.7;20.2;17.2;12;1.9;33.2;6.1;0.5;50.8;48.9;50.6;475.1
66049;Céret;195;16;17.1;22010;17.3;17.5;18.2;12.6;1.95;30;5.9;0.3;73.7;26.3;69.4;88
66088;Ille-sur-Têt;191;13;20.6;20130;20.9;17.8;18.2;16.4;2.13;26.9;5.4;0.4;73.3;14.3;85.2;49.6
66108;Millas;111;9.8;19.4;20830;23;21.6;19.7;19.7;2.29;27.7;4.5;1;85;12.9;86.9;195.3
66124;Font-Romeu-Odeillo-Via;63;8.8;16.2;21440;12.1;21.7;13.9;14.3;1.94;34.6;7.2;0.4;19.1;52.6;47.1;11.7
66136;Perpignan;2656;11.8;25.2;19710;22.6;18.7;23.9;17.3;2.06;43.8;12.5;0.9;83.1;48.3;51.1;211.3
66144;Pollestres;119;9.6;14.1;21910;17.2;15.5;18.5;18;2.22;27.9;9.3;0;88.5;17.6;82.2;441.8
66148;Port-Vendres;125;20.7;19.3;21300;22.5;16.2;21.2;10.7;1.82;45.2;17.8;0.6;40.8;70.8;28.3;238
66149;Prades;263;15.3;24.1;19440;20.4;15.7;19.9;13.8;1.94;31.7;5.4;0.6;61.4;22.5;75.4;25.3
66171;Saint-Cyprien;1011;15.3;16.3;21890;20.2;19.2;17.4;13.7;2.02;29.1;5.6;0.3;55.8;39.1;60.4;284.2
66180;Saint-Laurent-de-la-Salanque;485;14.3;17.3;21340;20.5;17.7;16;12.9;1.95;29.2;5.2;0.6;36.5;43.6;55.2;199.5
66210;Thuir;184;11.1;16;22140;19;23.6;20.5;15.8;2.14;30.6;9.5;0.3;86.9;20.4;79.2;120.6
67021;Barr;201;10.2;8.3;25270;16.7;27.2;13.5;16.4;2.24;29.1;3.7;0.3;86.7;36.1;63.7;152.5
67028;Benfeld;215;8.5;7.1;24970;17.2;27.6;12.3;17.6;2.39;23.9;4.5;0.3;92.2;28.8;70.7;169.2
67061;Bouxwiller;101;9.9;9.2;24500;18.8;34.6;10.2;16.4;2.32;20.3;2.2;0.1;85.4;23.5;75.6;78.9
67067;Brumath;233;9.1;5.3;26830;14.7;25.4;11.6;16.2;2.3;28.1;4.4;0.1;91.8;33.4;65.3;224.1
67095;Diemeringen;155;10.8;10.6;23010;24;37.1;12.1;15.1;2.27;16.5;0.8;0;85.9;14.7;85.1;59.3
67106;Drusenheim;82;8.7;6.9;25870;19.6;24.4;14;17.4;2.44;18.6;4.1;0;93.1;20.6;79.3;265.6
67130;Erstein;201;9;8.5;24940;18.2;30.9;12.6;16.1;2.23;32;7.2;0.4;92.9;43.2;56.4;218.3
67152;Geispolsheim;101;9.1;6.7;26400;14.6;20.4;12.1;17.4;2.38;28.5;9.4;0.3;91.5;38.5;60.7;292.2
67180;Haguenau;902;8.8;10.9;24400;20;24.8;14.5;15.5;2.22;31.3;6.7;0.4;91.4;41.1;58.4;240.2
67202;Hochfelden;136;8.8;5;26380;14.9;32.2;8.5;17.6;2.42;20.2;2;0.2;90.9;21.1;78.7;146.7
67205;Hœrdt;71;9.1;5;27180;15.1;37.7;10.7;16.3;2.37;23;2.1;0.1;91.6;23.9;76;223.2
67222;Ingwiller;196;11;9.1;23560;23.1;26.9;12;14.9;2.28;15.9;1.4;0.4;83;15.8;83.9;67.1
67281;Marckolsheim;99;8.1;7.3;24630;18.5;30.6;10.2;17.8;2.42;25.3;4.5;0.2;90.7;23.8;76;104.6
67282;Marlenheim;105;9;5.1;26930;13.2;26.1;9.5;16.6;2.34;23.1;2.1;0.2;91.7;27.4;72.1;225.7
67283;Marmoutier;52;8.6;7.3;24410;17.7;34.1;15.2;17.7;2.37;18.9;3.9;0.2;88.7;18.2;81.6;120
67300;Molsheim;361;9.2;7;25980;15.7;29.3;12.7;16.7;2.29;30;7.9;0.4;91.1;37.2;62.4;263
67348;Obernai;176;11.1;8;25550;16.5;28.8;12.2;15.4;2.11;39.3;7.3;0.1;89.9;46.1;52;211.7
67372;Val-de-Moder;157;9.6;6.8;25290;18.5;31.6;11.4;16.5;2.42;18.7;2.3;0.1;90.5;17.4;82.3;168.9
67388;Reichshoffen;269;10.6;9.7;23930;20.6;33.3;12;15.2;2.3;20.6;3.7;0.2;86;21.2;78.2;105.5
67411;Rosheim;146;10.1;5;27760;12.6;28;13.2;16.1;2.25;26.1;2.8;0.1;87.8;33.5;66.2;188.2
67434;Sarre-Union;89;10.2;13.9;21870;24.6;37.6;15;15.7;2.22;23.7;1.4;0.2;82.4;22.6;77.1;62.9
67437;Saverne;295;11.2;10.3;24250;17.6;27.9;12;15.1;2.17;29.1;4.6;0.2;87.9;38.7;61;158.1
67448;Schirmeck;300;10.7;9.7;23490;20.2;29.5;13.3;15.6;2.24;19.5;2.7;0.2;77.9;19.3;80.2;66.5
67462;Sélestat;427;8.9;9.6;24530;19.7;26.6;14;16.5;2.23;33.3;6.6;0.3;89.8;39.3;60.2;179.5
67463;Seltz;159;8.4;7.9;27280;20;34.5;10.1;14.7;2.2;27;2.9;0.4;89.3;25.6;74;122.9
67474;Soultz-sous-Forêts;201;9;7.3;25250;19.9;36.8;11.2;16;2.31;19.3;1.3;0.3;89.1;18.7;80.9;129.3
67482;Strasbourg;4022;8.1;20.9;22110;17.6;15.3;19;16.8;2.06;60;19.7;1.1;88.6;81.7;16.9;1607.8
67495;Truchtersheim;121;8.8;5;29580;10;14.8;10.1;16.9;2.35;18.4;2.5;0;93.4;26.6;73.1;203.5
67507;Villé;94;10.6;7.1;24760;17.2;27.7;11.5;15.3;2.21;17.3;2;0.2;77.2;18.6;80.8;85.6
67519;La Wantzenau;134;10;5.7;28570;11.3;28.6;11.3;15.7;2.29;22.9;3;0.3;92.5;32.9;67;275.6
67520;Wasselonne;156;9.4;7.4;24910;17;31.1;11.4;15.9;2.31;23.9;4.8;0.2;88.7;26.1;73.5;110
67544;Wissembourg;131;10.8;12.1;24670;20.3;27.3;11.9;14;2.14;30.5;6.1;0.2;87.2;36.1;63.5;124.5
67550;Wœrth;138;10.3;6.5;25040;18.6;25.2;12.2;15.8;2.31;15.8;2.3;0.2;82.5;15.1;84.6;77.1
68004;Altkirch;131;8.8;8.7;28030;17.1;19.5;11.7;16.3;2.22;28.1;7.6;0;89.6;34.2;65.3;158.1
68063;Cernay;241;8.7;9.9;25060;19.4;31.4;13;16.8;2.25;30.8;8.9;0.1;91.6;36.9;62.8;208.6
68066;Colmar;1266;10.1;12.9;24130;19.1;22.7;16;16.5;2.13;44.2;17.8;0.3;89.4;56.9;42.3;286
68068;Dannemarie;191;8.9;7.6;25650;17.8;30.8;11.5;17.5;2.34;20.3;3;0.1;90.4;19.6;80.2;101.6
68082;Ensisheim;225;7.7;5.9;26350;16.9;21.4;13.7;17.1;2.35;25.1;6.8;0.2;92.2;22.8;76.9;114.7
68112;Guebwiller;421;10.7;10.3;24260;18;23.1;15.6;16.2;2.18;34.8;13.2;0.2;88.6;39.5;59.9;216
68138;Hirsingue;246;9.1;7;30220;20.5;23.6;10.9;16;2.26;19.1;1.9;0.3;86;19.2;80.1;80
68162;Kaysersberg Vignoble;214;11.9;8.2;25180;16.1;22.8;11.9;13.7;2.11;24.9;4.8;0.1;77.3;36.1;63.5;87.1
68201;Masevaux-Niederbruck;213;10.5;8.2;24620;17.8;32.9;12.2;15.8;2.24;21.4;5;0.2;87.1;22.1;77.4;82.4
68224;Mulhouse;2703;9.4;20.1;22070;22.9;23;17.2;17.9;2.19;44.3;16;0.7;87.9;60;39.1;599.6
68226;Munster;170;11.8;8.6;23860;18;28.2;12.9;14.6;2.15;26.6;5.8;0.3;74.4;33.8;65.7;85.6
68269;Ribeauvillé;189;12;8.2;25860;16.9;27.5;12.9;15.4;2.16;30.6;6.4;0.1;77.9;39.1;60.6;105.1
68287;Rouffach;138;10.8;6.6;26700;15.4;23.3;12.3;15.6;2.23;25.4;4.6;0.3;85.9;24.7;74.6;111.4
68297;Saint-Louis;438;8;12;31260;20.3;23.1;12.8;17.7;2.17;39.9;13.4;0.4;87.8;51.5;47.7;409.1
68298;Sainte-Marie-aux-Mines;140;10.9;15.1;21770;26.2;29.5;15.4;14.4;2.14;35.1;11.5;0.6;75.4;41.7;57.5;75.6
68309;Sierentz;215;7.5;5;34350;14.4;21.9;11.8;17.5;2.29;22.3;2.7;0.3;90.9;25.8;74;185.1
68334;Thann;366;11.8;11.2;23420;20.6;28.7;14.4;15;2.15;29;11.1;0.3;86.3;34;65.4;128.1
69006;Amplepuis;161;11.5;12.4;22200;23.1;28.1;14.8;17.6;2.21;28.3;7.4;0.3;80.1;21.6;78;58.2
69010;L'Arbresle;238;8.4;7.4;26060;16;20.7;12.9;18.8;2.32;29.5;9.7;0.3;89.2;30.3;68.8;194.3
69018;Beaujeu;101;10;11.2;22630;18.3;22.2;8.7;18.8;2.19;27.2;3.2;0.1;76.2;18.9;80.9;41.4
69019;Belleville-en-Beaujolais;442;8.6;8.3;24190;19;27.9;12.7;20.1;2.36;31;10.1;0.3;89.9;26.4;73.2;156.3
69024;Val d'Oingt;103;8.4;6.1;26690;13.5;12.8;10.3;19.9;2.38;18.8;1.9;0.2;87.2;13.1;86.7;110
69064;Condrieu;144;10;8.2;24840;18.6;24;12;17.2;2.27;28.2;9.2;0.3;88.9;23.3;75.3;185.1
69066;Cours;104;13.5;13.4;21780;25.9;40.2;12.4;16.6;2.13;26.6;5.6;0.1;73.8;20.9;78.8;80.2
69091;Givors;432;8.7;16.3;22960;22.7;23.9;15.9;21.3;2.46;39.9;21.9;0.8;92.6;45.9;53.9;554.5
69112;Lentilly;242;9.5;5;30010;10.8;19.9;11.8;19.5;2.37;26.3;7.6;0.1;93.3;26.3;73.3;358.7
69123;Lyon;9999;8.5;16;24410;16.8;13.2;17.9;18;2.11;53.7;18.4;1.1;88.9;80.1;18.4;1992
69141;Mornant;163;8.3;5.4;27370;12.7;23.9;10.9;19.4;2.39;23.6;5.7;0.3;92.4;21.9;77.6;189.5
69143;Neuville-sur-Saône;340;9.5;7.5;28470;15.2;19;14;19.4;2.35;33.6;13.8;0.1;91.9;39.3;60.1;436.1
69201;Sainte-Foy-l'Argentière;28;8;8.6;23090;21.2;27.2;12.8;20.1;2.28;29.2;7.8;0.2;87.9;21;77.3;118
69220;Saint-Laurent-de-Chamousset;89;9.6;8.5;23490;20.8;27.4;11.1;19;2.26;25.8;8.4;0.1;84.7;17.6;81.7;68.5
69227;Saint-Martin-en-Haut;65;9.5;6.9;25180;14.7;24.4;11.4;18.5;2.3;31.5;5.6;0.6;89.2;26.7;72.3;107
69238;Saint-Symphorien-sur-Coise;92;10.6;9.5;23050;20;28.8;9.3;19;2.31;26.6;7.3;0;88.4;23.2;76.7;107.9
69243;Tarare;261;10;12.1;22930;23.5;25;13.3;19.5;2.28;39;16.2;0.5;87.4;39.1;59.7;113.3
69248;Thizy-les-Bourgs;127;12.7;13.6;21700;29.9;34.6;13.8;17;2.21;28.5;6.9;0.3;76.7;28;71.6;83.4
69264;Villefranche-sur-Saône;1034;8.8;11.9;24600;18.8;21.6;14.8;20.1;2.3;38.9;16.1;0.4;90.6;45.1;54;346.6
69287;Saint-Bonnet-de-Mure;109;8.7;5;28160;16.3;26.8;12;18.4;2.46;19.8;3.5;0.2;94.5;24.4;75;361.4
70198;Dampierre-sur-Salon;92;14.7;13.2;21830;28.2;33.2;13.9;15.1;2.05;22.4;4;0;76.3;10.8;88.3;20.2
70279;Gray;321;13;14.7;21560;24.5;29.5;15.6;15.6;2.11;30.2;8.8;0.2;82.2;25.9;73.5;37.8
70285;Héricourt;190;10.3;12.7;22620;21.9;27.4;13.1;17.6;2.18;28.7;15.7;0.2;92.5;27.7;71.9;116.8
70292;Jussey;209;15.2;17.7;20470;32.6;34.9;11.6;12.7;1.96;21.3;4.9;0.2;68.4;10.9;88.2;18.1
70310;Lure;404;10;13.5;21570;24.7;26.7;13.4;16.6;2.14;26.4;8;0.1;85.1;19;80.1;63
70311;Luxeuil-les-Bains;260;10.9;15.8;20980;24.1;30.6;14.4;16;2.08;30.7;8.1;0.4;82.1;27.1;72.6;59.9
70334;Marnay;135;9;7.1;23640;16.9;32.1;12.4;19.7;2.32;21;2.2;0.2;86.6;13.9;85.5;38.4
70421;Port-sur-Saône;163;10.6;12.5;21840;22.9;28.8;12.4;16.9;2.14;23.6;5.7;0.1;80.1;13.9;85.1;29.8
70447;Rioz;94;8.5;8;23500;16.7;21.3;12.6;20.2;2.34;23.9;6.1;0.1;86.2;12.9;86.5;35.3
70467;Saint-Loup-sur-Semouse;136;12.3;18.7;19880;31.3;37.6;16.2;15.2;2.11;25.7;9.1;0.3;75.7;17.3;82.3;32.4
70550;Vesoul;567;10.6;14.2;22240;21.3;25.6;14.9;16;2.03;39;16;0.2;88.8;36;63;61.5
70561;Villersexel;72;14.2;14.7;21170;25.2;22.7;12.9;16.3;2.13;23.6;5.8;0;81.8;16.1;83.1;32.7
71014;Autun;415;14.8;16.5;21310;23.7;23.5;14.5;14.6;1.99;32.6;16;0.2;73.8;29.1;70.2;35.3
71047;Bourbon-Lancy;172;15.9;13.7;21510;27.1;36.5;10.1;13.8;2;26.1;7.1;0;74.1;14;85.6;21.1
71073;Chagny;204;11.1;8.1;23900;19.6;32.4;12.8;16;2.18;27.9;9.9;0.4;83;21;78.6;97.3
71076;Chalon-sur-Saône;1193;11.3;13.7;22250;20.8;24;15.8;16.9;2.05;38.9;14.7;0.4;89.3;45.6;53.1;143.7
71090;La Chapelle-de-Guinchay;168;9.3;7.5;24480;17.6;26.8;9.7;18.4;2.32;22.7;4.3;0;86.6;13.9;85.4;160.3
71106;Charolles;130;16.3;13;21940;22.1;20.4;7.9;13.3;1.98;26.6;9.4;0;72.6;14.9;84.2;23.3
71120;Chauffailles;173;15;12.4;21540;25.2;30;11.4;14.7;2.08;23.1;4.4;0.1;73.4;12.8;86.1;54.8
71133;La Clayette;168;16.3;12.2;21980;24.4;30.5;10;12.9;2.03;20.9;4.1;0;71.8;12.1;87.7;30.2
71137;Cluny;295;13.2;12;22910;18.6;25.6;12.5;14.7;2.06;27.6;6.1;0.4;72.7;14.5;84.1;35.1
71153;Le Creusot;570;13.5;14;21780;22.3;26.4;13.8;14.5;1.99;40.3;19.2;0.2;83.4;35.3;63.4;92.2
71176;Digoin;193;13.9;16;20560;28.7;32.8;13;14.4;2.01;33;8.1;0.4;81.1;27.5;71.8;43.7
71192;Étang-sur-Arroux;72;15.2;15.4;21060;19.8;20.1;11.3;13.9;2.02;24;6.5;0;66.9;8.6;90.4;14.3
71221;Givry;142;12.9;5.9;27330;13.9;27.1;8.7;15;2.17;17.8;2.9;0;84.7;10.3;88.6;89.1
71230;Gueugnon;182;16.9;12.2;21420;27.4;34.3;10;12.4;1.97;24.8;9.6;0;82.2;15.9;82.8;32.8
71263;Louhans;344;14.3;14.5;21420;28.2;33.1;13.4;14.3;2.03;26.1;6.5;0.2;81.4;15;84.1;56.8
71270;Mâcon;858;10.6;13.6;23140;22.4;25.3;14;18.1;2.13;41.9;18.7;0.3;89.2;45.4;54;224
71275;Marcigny;107;18.5;13.4;21580;25.4;25.1;11.6;13.2;2;25.6;4.4;0;74.8;13.9;84.6;25.2
71306;Montceau-les-Mines;688;14.6;14.7;21120;25.8;25.2;13.4;14.6;2;37.4;19.9;0.2;83.6;28.4;70.8;82.4
71310;Montchanin;113;11.3;11;22560;19.8;36.8;13.5;18.2;2.18;33.5;17.6;0.3;86.5;25.6;72.9;81.4
71342;Paray-le-Monial;217;15.4;11.5;22010;24.8;16.7;11.2;14.6;1.99;35.5;11.4;0.1;85.9;30.7;68.2;54.1
71351;Pierre-de-Bresse;89;16.1;15.4;21250;26.9;29.6;9.4;13.6;2.01;17.7;2;0.4;73.3;9.2;89.6;28.6
71417;Saint-Gengoux-le-National;66;13.4;10.7;23320;17;18.3;13.2;14.4;2.04;18.6;2.4;0;66.9;6.6;92.9;28.8
71419;Saint-Germain-du-Bois;154;14.6;13.3;21440;26.9;26.5;12.7;14.6;2.09;18.7;3.4;0.2;79.3;7.5;91.6;34.7
71512;Sennecey-le-Grand;77;10;9.6;23020;19.6;23;14.8;15.9;2.15;27;8.1;0.2;81.4;11;87.1;61.6
71543;Tournus;255;13.2;12.5;22510;21.6;30;12.4;15.3;2.06;26.8;6.4;0.3;80.9;20.8;78.7;67.9
72029;Beaumont-sur-Sarthe;119;13.1;11;22060;27.8;28.7;8.5;17.6;2.2;25.4;3.7;0.2;82.7;6.4;92.7;53.2
72039;Bonnétable;124;12.3;10.7;21660;27.5;26.8;10.3;18;2.25;21;4.5;0.1;82.1;5.6;93.8;50.9
72068;La Chartre-sur-le-Loir;183;17.5;14;21390;26;27.5;10;13.2;1.99;19.5;4.8;0.3;70;4.5;94.5;29.7
72071;Montval-sur-Loir;222;14.2;14.9;21080;27.1;32.8;10.4;15.4;2.05;26.6;7.3;0.1;77.9;9.7;88.5;46.3
72089;Conlie;71;9.7;10.1;22510;20.6;21.6;11.1;19;2.32;22.9;2.3;0.1;85.8;3.3;95.9;39.7
72090;Connerré;198;10.5;10.9;21750;25.2;39.2;10.5;19.1;2.24;24.8;6.9;0.2;83.8;5.5;93.2;63.1
72124;Écommoy;224;10.6;9.6;22070;23.5;23.7;11;18.5;2.28;22.5;5.4;0.2;85.8;6.6;91.9;65.5
72132;La Ferté-Bernard;305;12.5;11.9;22230;29.3;41.6;11.1;16.3;2.1;33.3;11.4;0.2;82.5;18.8;80.2;61
72138;Fresnay-sur-Sarthe;118;12.3;14.2;21160;27.6;31.8;10.5;16.8;2.13;23.5;5.5;0;76.9;5.8;93.2;39.5
72143;Le Grand-Lucé;103;12.5;12.8;21710;22.4;23.5;11.2;18.1;2.21;22.8;4.9;0.2;78.5;4.6;92.4;36
72154;La Flèche;269;11.1;12;21820;26.2;28.8;16.1;15.9;2.11;34.7;14.9;0.1;88.7;21.3;78.2;88.4
72168;Loué;108;11;11.2;21610;24;44;10.8;18;2.22;25.4;5.4;0.1;82;5.7;93.6;34.7
72176;Le Lude;92;14.9;15.3;20780;29.3;30.8;14.1;14.5;2.07;25.9;8.4;0.1;79.8;7.3;92;35.9
