code_insee,commune,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale,annee
02093,Blérancourt,1.774,1.624,1262.878,1261,2023
02094,Blesmes,4.211,4.086,448.156,471,2023
02095,Bohain-en-Vermandois,3.058,2.518,5665.614,5721,2023
02096,Bois-lès-Pargny,3.048,2.2,184.691,191,2023
02097,Boncourt,2.363,2.363,259.902,265,2023
02098,Bonneil,2.785,2.471,374.758,377,2023
02099,Bonnesvalyn,1.826,1.45,193.242,211,2023
02100,Bony,2.859,2.49,131.451,139,2023
02101,Bosmont-sur-Serre,3.659,3.108,183.482,178,2023
02102,Bouconville-Vauclair,2.057,2.002,178.637,186,2023
02103,Boué,3.936,2.738,1323.307,1324,2023
02104,Bouffignereux,2.259,1.688,101.188,96,2023
02105,Bouresches,2.359,2.016,193.782,190,2023
02106,Bourg-et-Comin,2.022,1.858,860.018,810,2023
02107,Bourguignon-sous-Coucy,1.122,0.979,105.716,104,2023
02108,Bourguignon-sous-Montbavin,3.754,3.077,155.337,152,2023
02109,La Bouteille,3.624,3.202,476.776,472,2023
02110,Braine,3.027,2.793,2357.818,2237,2023
02111,Brancourt-en-Laonnois,2.118,1.409,686.331,718,2023
02112,Brancourt-le-Grand,2.709,2.243,553.729,556,2023
02114,Brasles,3.716,3.591,1799.931,1635,2023
02115,Braye-en-Laonnois,1.283,1.164,186.214,183,2023
02116,Braye-en-Thiérache,2.351,2.351,155.833,138,2023
02117,Bray-Saint-Christophe,1.706,1.559,64.94,67,2023
02118,Braye,3.06,2.361,128.621,130,2023
02119,Brécy,3.397,3.206,319.416,319,2023
02120,Brenelle,2.834,2.635,195.213,195,2023
02121,Breny,1.946,1.571,229.578,228,2023
02122,Brie,2.322,1.78,56.779,55,2023
02123,Brissay-Choigny,2.411,1.771,303.967,298,2023
02124,Brissy-Hamégicourt,2.433,1.856,662.815,653,2023
02125,Brumetz,1.396,0.815,165.332,181,2023
02126,Brunehamel,1.755,1.755,468.976,453,2023
02127,Bruyères-sur-Fère,2.927,2.597,192.998,191,2023
02128,Bruyères-et-Montbérault,2.143,1.753,1485.071,1432,2023
02129,Bruys,1.759,1.595,18.938,19,2023
02130,Bucilly,3.085,2.454,206.534,200,2023
02131,Bucy-le-Long,3.458,2.898,1929.315,1882,2023
02132,Bucy-lès-Cerny,3.341,2.735,170.593,189,2023
02133,Bucy-lès-Pierrepont,2.524,2.524,398.002,401,2023
02134,Buire,2.838,2.206,870.469,849,2023
02135,Buironfosse,2.198,1.702,1173.839,1136,2023
02136,Burelles,3.582,3.398,126.305,124,2023
02137,Bussiares,1.637,1.216,130.808,141,2023
02138,Buzancy,2.874,2.075,198.265,192,2023
02139,Caillouël-Crépigny,2.227,1.935,447.411,453,2023
02140,Camelin,1.91,1.76,426.709,447,2023
02141,La Capelle,3.473,2.508,1849.773,1769,2023
02142,Castres,2.525,2.24,237.225,249,2023
02143,Le Catelet,3.15,2.756,183.45,185,2023
02144,Caulaincourt,1.441,1.342,130.933,142,2023
02145,Caumont,2.26,1.864,536.85,546,2023
02146,Celles-lès-Condé,2.586,2.586,103.725,99,2023
02148,Celles-sur-Aisne,3.195,2.802,246.937,255,2023
02149,Cerizy,4.24,3.426,59.814,59,2023
02150,Cerny-en-Laonnois,1.476,1.308,58.773,62,2023
02151,Cerny-lès-Bucy,3.347,2.691,117.383,115,2023
02152,Cerseuil,2.645,2.41,88.968,87,2023
02153,Cessières-Suzy,2.781,2.078,775.337,785,2023
02154,Chacrise,1.991,1.479,352.91,367,2023
02155,Chaillevois,3.026,2.343,190.852,187,2023
02156,Chalandry,2.47,1.805,241.334,250,2023
02157,Chambry,3.231,2.746,865.717,832,2023
02158,Chamouille,1.55,1.267,247.808,270,2023
02159,Champs,2.212,1.853,303.155,304,2023
02160,Chaourse,3.248,3.248,524.83,512,2023
02162,La Chapelle-sur-Chézy,1.985,1.543,271.936,298,2023
02163,Charly-sur-Marne,1.11,0.796,2587.77,2581,2023
02164,Le Charmel,4.029,4.029,326.347,326,2023
02165,Charmes,2.026,1.252,1629.668,1624,2023
02166,Chartèves,4.309,4.309,353.776,358,2023
02167,Chassemy,2.732,2.605,846.107,886,2023
02168,Château-Thierry,3.582,3.457,15140.724,15204,2023
02169,Châtillon-lès-Sons,2.415,1.726,81.497,84,2023
02170,Châtillon-sur-Oise,4.029,2.764,123.559,124,2023
02171,Chaudardes,1.604,1.318,88.535,90,2023
02172,Chaudun,3.032,2.233,230.052,251,2023
02173,Chauny,2.523,2.127,11612.05,11496,2023
02174,Chavignon,3.249,2.645,804.362,841,2023
02175,Chavigny,1.17,0.943,165.696,165,2023
02176,Chavonne,2.343,2.249,191.993,207,2023
02177,Chérêt,2.779,2.449,147.034,144,2023
02178,Chermizy-Ailles,1.69,1.521,108.803,115,2023
02179,Chéry-Chartreuve,2.375,2.047,373.781,379,2023
02180,Chéry-lès-Pouilly,2.717,2.128,711.503,736,2023
02181,Chéry-lès-Rozoy,4.912,4.544,94.574,91,2023
02182,Chevennes,1.989,1.613,118.775,121,2023
02183,Chevregny,1.661,1.314,182.723,185,2023
02184,Chevresis-Monceau,2.874,2.102,380.22,340,2023
02185,Chézy-en-Orxois,1.704,1.049,368.996,380,2023
02186,Chézy-sur-Marne,3.018,2.64,1461.915,1322,2023
02187,Chierry,3.815,3.689,1203.66,1157,2023
02188,Chigny,3.144,2.41,158.4,143,2023
02189,Chivres-en-Laonnois,2.812,2.628,345.087,349,2023
02190,Chivres-Val,2.934,2.601,543.496,527,2023
02191,Chivy-lès-Étouvelles,4.114,3.383,504.955,500,2023
02192,Chouy,1.893,1.38,346.469,375,2023
02193,Cierges,2.481,2.481,71.244,66,2023
02194,Cilly,3.414,2.862,194.46,177,2023
02195,Ciry-Salsogne,4.188,3.691,864.229,896,2023
02196,Clacy-et-Thierret,3.889,3.158,316.693,300,2023
02197,Clairfontaine,3.827,2.844,517.379,525,2023
02198,Clamecy,2.901,2.262,233.786,233,2023
02199,Clastres,1.7,1.405,575.952,593,2023
02200,Clermont-les-Fermes,4.053,3.87,100.23,101,2023
02201,Cœuvres-et-Valsery,1.479,1.318,514.11,458,2023
02203,Coincy,2.464,2.133,1227.476,1253,2023
02204,Coingt,2.298,2.298,74.386,63,2023
02205,Colligis-Crandelain,1.475,1.247,196.202,213,2023
02206,Colonfay,2.152,1.628,76.416,73,2023
02207,Commenchon,1.926,1.587,204.144,218,2023
02208,Concevreux,2.955,2.363,257.431,260,2023
02209,Condé-en-Brie,1.642,1.642,668.132,675,2023
02210,Condé-sur-Aisne,3.198,2.866,347.446,358,2023
02211,Condé-sur-Suippe,3.19,2.475,312.918,327,2023
02212,Condren,3.406,2.559,717.635,692,2023
02213,Connigis,3.137,3.137,320.49,330,2023
02214,Contescourt,2.263,2.073,54.272,61,2023
02215,Corbeny,4.166,3.594,857.085,846,2023
02216,Corcy,1.736,1.158,295.746,304,2023
02217,Coucy-le-Château-Auffrique,2.368,1.775,1031.08,987,2023
02218,Coucy-lès-Eppes,2.748,2.639,630.941,646,2023
02219,Coucy-la-Ville,1.931,1.452,187.018,195,2023
02220,Coulonges-Cohan,2.104,1.94,433.153,442,2023
02221,Coupru,2.209,1.74,144.815,156,2023
02222,Courbes,2.622,2.01,38.002,37,2023
02223,Courboin,2.539,2.476,295.365,302,2023
02224,Courcelles-sur-Vesle,3.373,3.01,340.491,344,2023
02225,Courchamps,0.806,0.525,80.72,83,2023
02226,Courmelles,3.743,2.843,1888.721,1854,2023
02227,Courmont,3.031,3.031,128.868,121,2023
02228,Courtemont-Varennes,4.321,4.321,353.829,349,2023
02229,Courtrizy-et-Fussigny,3.037,2.982,71.947,75,2023
02230,Couvrelles,2.92,2.686,175.576,180,2023
02231,Couvron-et-Aumencourt,1.929,1.392,854.451,936,2023
02232,Coyolles,2.522,1.751,359.039,365,2023
02233,Cramaille,2.838,2.463,135.261,139,2023
02234,Craonne,2.679,2.393,85.576,83,2023
02235,Craonnelle,2.189,1.903,114.314,114,2023
02236,Crécy-au-Mont,1.615,1.233,318.727,326,2023
02237,Crécy-sur-Serre,2.559,1.894,1543.567,1503,2023
02238,Crépy,2.305,1.806,1802.089,1803,2023
02239,Crézancy,4.228,4.165,1155.111,1220,2023
02240,Croix-Fonsomme,2.483,1.835,192.816,192,2023
02241,La Croix-sur-Ourcq,1.902,1.571,91.872,90,2023
02242,Crouttes-sur-Marne,1.549,1.119,605.047,624,2023
02243,Crouy,4.607,3.702,3085.781,2999,2023
02244,Crupilly,2.083,1.603,57.543,64,2023
02245,Cuffies,3.12,2.424,1741.41,1787,2023
02246,Cugny,2.414,2.119,591.327,603,2023
02248,Cuirieux,1.638,1.27,146.771,155,2023
02249,Cuiry-Housse,2.568,2.372,101.922,101,2023
02250,Cuiry-lès-Chaudardes,2.22,1.77,68.625,76,2023
02251,Cuiry-lès-Iviers,3.03,3.03,29.02,26,2023
02252,Cuissy-et-Geny,1.524,1.36,71.147,71,2023
02253,Cuisy-en-Almont,2.424,1.969,345.233,355,2023
02254,Cutry,1.418,1.257,114.533,127,2023
02255,Cys-la-Commune,2.221,2.186,147.822,157,2023
02256,Dagny-Lambercy,3.862,3.862,131.619,128,2023
02257,Dallon,3.736,3.357,442.826,438,2023
02258,Dammard,1.873,1.218,370.411,372,2023
02259,Dampleux,2.285,1.568,383.034,386,2023
02260,Danizy,2.079,1.44,614.261,639,2023
02261,Dercy,3.041,2.192,383.039,388,2023
02262,Deuillet,2.818,1.938,203.672,207,2023
02263,Dhuizel,2.313,2.149,108.885,113,2023
02264,Dizy-le-Gros,2.292,2.292,733.876,726,2023
02265,Dohis,2.537,2.537,98.908,88,2023
02266,Dolignon,3.443,3.443,46.022,40,2023
02267,Dommiers,2.911,2.251,281.796,301,2023
02268,Domptin,2.226,1.833,590.72,625,2023
02269,Dorengt,3.974,2.966,141.043,152,2023
02270,Douchy,1.531,1.384,154.44,165,2023
02271,Dravegny,1.86,1.532,126.729,130,2023
02272,Droizy,0.834,0.489,69.736,76,2023
02273,Dury,2.114,1.968,195.476,196,2023
02274,Ébouleau,2.081,1.897,182.314,183,2023
02275,Effry,2.74,2.214,304.052,316,2023
02276,Englancourt,2.242,1.964,122.322,117,2023
02277,Épagny,0.828,0.828,321.449,341,2023
02278,Éparcy,2.697,2.065,39.029,32,2023
02279,Épaux-Bézu,2.35,2.21,543.974,544,2023
02280,Épieds,4.009,3.914,387.964,410,2023
02281,L'Épine-aux-Bois,2.782,2.591,243.037,249,2023
02282,Eppes,3.494,3.277,418.743,432,2023
02283,Erlon,3.073,2.2,270.618,284,2023
02284,Erloy,1.181,1.157,101.188,102,2023
02286,Esquéhéries,3.589,2.625,852.123,855,2023
02287,Essigny-le-Grand,4.892,4.123,1109.972,1054,2023
02288,Essigny-le-Petit,2.183,1.59,343.061,347,2023
02289,Essises,2.995,2.68,400.433,411,2023
02290,Essômes-sur-Marne,3.636,3.385,2685.83,2719,2023
02291,Estrées,2.474,2.113,406.602,409,2023
02292,Étampes-sur-Marne,4.074,3.823,1366.391,1335,2023
02293,Étaves-et-Bocquiaux,3.742,2.791,542.056,548,2023
02294,Étouvelles,4.059,3.327,219.523,207,2023
02295,Étréaupont,2.583,2.357,857.999,848,2023
02296,Étreillers,2.636,2.373,1268.007,1182,2023
02297,Étrépilly,2.259,2.056,119.2,125,2023
02298,Étreux,4.496,3.333,1477.202,1457,2023
02299,Évergnicourt,3.665,3.235,525.774,529,2023
02302,Faverolles,2.15,1.478,316.778,340,2023
02303,Fayet,3.693,3.314,720.283,698,2023
02304,La Fère,1.91,1.272,2822.374,2850,2023
02305,Fère-en-Tardenois,2.681,2.541,3115.097,2925,2023
02306,La Ferté-Chevresis,3.339,2.407,507.467,514,2023
02307,La Ferté-Milon,2.44,1.627,2100.22,2047,2023
02308,Fesmy-le-Sart,3.02,2.1,495.639,503,2023
02309,Festieux,2.511,2.401,635.123,695,2023
02310,Fieulaine,4.076,2.809,261.596,249,2023
02311,Filain,2.856,2.366,110.825,119,2023
02312,La Flamengrie,3.34,2.435,1048.556,1093,2023
02313,Flavigny-le-Grand-et-Beaurain,3.262,2.484,438.533,440,2023
02315,Flavy-le-Martel,2.392,2.095,1683.949,1661,2023
02316,Fleury,1.595,0.995,135.487,125,2023
02317,Fluquières,1.524,1.451,211.188,205,2023
02318,Folembray,2.35,1.877,1357.983,1370,2023
02319,Fonsomme,3.168,2.125,482.852,503,2023
02320,Fontaine-lès-Clercs,3.75,3.372,240.486,229,2023
02321,Fontaine-lès-Vervins,2.397,2.381,849.325,876,2023
02322,Fontaine-Notre-Dame,3.187,2.229,382.103,381,2023
02323,Fontaine-Uterte,2.649,1.915,127.183,136,2023
02324,Fontenelle,4.06,2.768,284.828,297,2023
02326,Fontenoy,1.985,1.757,482.57,464,2023
02327,Foreste,1.529,1.455,157.351,161,2023
02328,Fossoy,3.94,3.878,526.007,513,2023
02329,Fourdrain,2.261,1.719,411.168,424,2023
02330,Francilly-Selency,3.844,3.465,562.702,562,2023
02331,Franqueville,2.646,2.27,113.57,108,2023
02332,Fresnes-en-Tardenois,2.931,2.931,268.186,274,2023
02333,Fresnes-sous-Coucy,1.578,1.002,151.026,161,2023
02334,Fresnoy-le-Grand,2.437,2.018,2930.471,2934,2023
02335,Fressancourt,2.143,1.368,173.57,175,2023
02336,Frières-Faillouël,2.979,2.368,914.036,981,2023
02337,Froidestrées,2.377,2.092,183.413,185,2023
02338,Froidmont-Cohartille,3.779,2.746,247.17,248,2023
02339,Gandelu,1.465,0.884,663.266,699,2023
02340,Gauchy,4.13,3.579,5304.089,5204,2023
02341,Gercy,3.388,3.013,259.708,257,2023
02342,Gergny,2.703,2.477,129.175,131,2023
02343,Germaine,1.471,1.398,78.686,83,2023
02345,Gibercourt,4.682,3.762,34.848,38,2023
02346,Gizy,1.735,1.68,680.708,644,2023
02347,Gland,4.12,4.057,446.565,432,2023
02349,Goudelancourt-lès-Berrieux,3.821,3.535,61.325,59,2023
02350,Goudelancourt-lès-Pierrepont,2.081,1.897,135.925,139,2023
02351,Goussancourt,2.844,2.684,110.32,113,2023
02352,Gouy,3.358,2.964,563.481,567,2023
02353,Grandlup-et-Fay,2.648,1.959,280.114,275,2023
02354,Grandrieux,4.234,3.5,77.78,79,2023
02355,Gricourt,2.237,1.961,942.492,998,2023
02356,Grisolles,2.532,2.341,208.865,233,2023
02357,Gronard,3.458,3.09,60.808,66,2023
02358,Grougis,4.617,3.388,318.015,315,2023
02359,Grugies,4.205,3.655,1213.323,1259,2023
02360,Villeneuve-sur-Aisne,3.381,2.666,2755.365,2784,2023
02361,Guise,4.222,3.001,4797.001,4533,2023
02362,Guivry,2.514,2.2,234.289,239,2023
02363,Guny,1.905,1.58,379.832,368,2023
02364,Guyencourt,1.833,1.405,238.286,250,2023
02366,Hannapes,3.529,2.739,308.773,327,2023
02367,Happencourt,2.722,2.459,157.394,161,2023
02368,Haramont,2.508,1.781,559.419,560,2023
02369,Harcigny,3.009,3.009,248.604,243,2023
02370,Hargicourt,2.899,2.565,549.656,571,2023
02371,Harly,4.895,3.969,1637.354,1557,2023
02372,Hartennes-et-Taux,2.532,1.865,341.662,339,2023
02373,Hary,3.667,3.483,191.741,189,2023
02374,Lehaucourt,2.967,2.606,835.774,843,2023
02375,Hautevesnes,0.709,0.287,149.97,161,2023
02376,Hauteville,5.027,3.166,177.317,179,2023
02377,Haution,1.67,1.646,136.596,132,2023
02378,La Hérie,2.697,2.065,128.106,123,2023
02379,Le Hérie-la-Viéville,4.243,2.94,202.054,195,2023
02380,Hinacourt,2.94,2.285,29.904,27,2023
02381,Hirson,2.744,2.008,8794.786,8662,2023
02382,Holnon,3.809,3.43,1369.552,1356,2023
02383,Homblières,4.573,3.386,1451.882,1433,2023
02384,Houry,2.716,2.348,53.921,58,2023
02385,Housset,3.026,2.236,163.153,167,2023
02386,Iron,3.56,2.762,227.389,221,2023
02387,Itancourt,5.751,4.578,1019.719,999,2023
02388,Iviers,2.622,2.622,228.877,220,2023
02389,Jaulgonne,4.321,4.321,673.978,665,2023
02390,Jeancourt,1.528,1.331,242.607,255,2023
02391,Jeantes,3.308,3.098,214.086,218,2023
02392,Joncourt,2.022,1.708,317.279,319,2023
02393,Jouaignes,2.824,2.625,130.564,138,2023
02395,Jumencourt,1.647,1.265,131.515,132,2023
02396,Jumigny,1.3,1.136,58.106,63,2023
02397,Jussy,2.137,1.86,1173.213,1219,2023
02398,Juvigny,1.77,1.415,270.689,280,2023
02399,Juvincourt-et-Damary,3.858,3.143,565.647,611,2023
02400,Laffaux,2.812,2.167,151.69,152,2023
02401,Laigny,2.397,2.381,193.436,187,2023
02402,Lanchy,1.339,1.167,39.284,37,2023
02403,Landifay-et-Bertaignemont,4.634,3.063,257.358,255,2023
02404,Landouzy-la-Cour,2.76,2.55,167.668,175,2023
02405,Landouzy-la-Ville,3.128,2.707,522.895,524,2023
02406,Landricourt,1.962,1.466,134.536,130,2023
02407,Laniscourt,3.332,2.675,200.135,210,2023
02408,Laon,3.374,2.937,23832.22,24021,2023
02409,Lappion,2.391,2.391,279.671,277,2023
02410,Largny-sur-Automne,2.742,1.898,237.518,241,2023
02411,Latilly,1.418,1.043,183.587,199,2023
02412,Launoy,1.289,0.945,88.246,99,2023
02413,Laval-en-Laonnois,3.892,3.221,240.56,244,2023
02414,Lavaqueresse,3.961,3.033,202.928,200,2023
02415,Laversine,2.228,1.84,141.562,157,2023
02416,Lemé,2.018,1.81,426.62,415,2023
02417,Lempire,2.755,2.457,122.777,123,2023
02418,Lerzy,2.377,2.092,221.542,224,2023
02419,Leschelle,3.164,2.394,286.289,268,2023
02420,Lesdins,2.796,2.465,835.906,827,2023
02421,Lesges,2.926,2.727,87.108,91,2023
02422,Lesquielles-Saint-Germain,3.892,3.05,794.205,797,2023
02423,Leuilly-sous-Coucy,2.23,1.76,422.51,436,2023
02424,Leury,2.778,2.195,106.572,102,2023
02425,Leuze,3.359,2.763,178.746,180,2023
02426,Levergies,1.535,1.307,525.733,541,2023
02427,Lhuys,2.222,2.058,127.476,139,2023
02428,Licy-Clignon,1.637,1.216,70.452,74,2023
02429,Lierval,1.086,0.858,123.814,124,2023
02430,Liesse-Notre-Dame,2.261,2.261,1327.152,1268,2023
02431,Liez,2.632,2.015,406.466,381,2023
02432,Limé,3.261,2.863,194.304,191,2023
02433,Lislet,3.248,3.248,226.85,221,2023
02435,Logny-lès-Aubenton,4.152,3.592,86.337,83,2023
02438,Longpont,2.758,1.953,250.088,242,2023
02439,Les Septvallons,2.414,2.086,1135.432,1215,2023
02440,Lor,2.958,2.815,137.621,137,2023
02441,Louâtre,1.578,1.021,181.345,176,2023
02442,Loupeigne,3.238,2.978,92.314,89,2023
02443,Lucy-le-Bocage,2.141,1.671,200.737,209,2023
02444,Lugny,3.374,2.822,136.038,127,2023
02445,Luzoir,2.839,2.305,285.589,272,2023
02446,Ly-Fontaine,2.83,2.099,106.977,118,2023
02447,Maast-et-Violaine,2.01,1.805,133.314,140,2023
02448,Mâchecourt,1.54,1.356,114.991,113,2023
02449,Macogny,1.838,1.227,60.93,63,2023
02450,Macquigny,4.027,2.618,342.402,358,2023
02451,Magny-la-Fosse,2.916,2.554,119.299,122,2023
02452,Maissemy,2.472,2.184,230.886,234,2023
02453,Maizy,2.155,1.706,399.22,403,2023
02454,La Malmaison,2.932,2.788,381.897,404,2023
02455,Malzy,2.77,2.036,195.425,189,2023
02456,Manicamp,2.525,2.233,319.921,300,2023
02457,Marchais,3.026,2.971,378.445,392,2023
02458,Dhuys et Morin-en-Brie,3.951,3.887,813.114,823,2023
02459,Marcy,2.59,1.688,159.339,155,2023
02460,Marcy-sous-Marle,3.73,2.858,214.092,205,2023
02461,Marest-Dampcourt,2.665,2.268,344.374,356,2023
02462,Mareuil-en-Dôle,3.238,2.978,215.549,226,2023
02463,Marfontaine,2.646,2.27,78.376,84,2023
02464,Margival,2.206,1.734,366.498,362,2023
02465,Marigny-en-Orxois,1.212,0.727,502.037,528,2023
02466,Marizy-Sainte-Geneviève,1.838,1.227,129.914,129,2023
02467,Marizy-Saint-Mard,1.548,1.078,49.841,49,2023
02468,Marle,3.097,2.385,2296.618,2221,2023
02469,Marly-Gomont,2.593,2.112,506.015,488,2023
02470,Martigny,2.95,2.354,429.357,432,2023
02471,Martigny-Courpierre,1.81,1.587,126.381,134,2023
02472,Mauregny-en-Haye,3.481,3.371,391.543,399,2023
02473,Mayot,2.317,1.725,196.1,220,2023
02474,Mennessis,2.969,2.295,381.298,394,2023
02476,Mennevret,3.289,2.634,652.959,671,2023
02477,Mercin-et-Vaux,3.472,2.746,993.74,954,2023
02478,Merlieux-et-Fouquerolles,3.093,2.41,241.848,257,2023
02480,Mesbrecourt-Richecourt,2.29,1.809,318.835,318,2023
02481,Mesnil-Saint-Laurent,6.398,4.851,482.137,465,2023
02482,Meurival,1.338,1.031,50.88,55,2023
02483,Mézières-sur-Oise,4.041,2.701,529.132,510,2023
02484,Mézy-Moulins,3.137,3.137,530.66,543,2023
02485,Missy-aux-Bois,2.853,2.15,97.99,97,2023
02486,Missy-lès-Pierrepont,2.03,1.846,93.205,106,2023
02487,Missy-sur-Aisne,3.216,2.862,641.425,619,2023
02488,Molain,2.508,2.057,157.446,159,2023
02489,Molinchart,3.757,2.986,330.005,349,2023
02490,Monampteuil,2.449,1.994,128.233,123,2023
02491,Monceau-le-Neuf-et-Faucouzy,4.204,2.995,319.582,321,2023
02492,Monceau-lès-Leups,2.343,1.806,435.43,439,2023
02493,Monceau-le-Waast,2.716,2.209,218.862,221,2023
02494,Monceau-sur-Oise,3.298,2.52,132.552,128,2023
02495,Mondrepuis,3.308,2.467,1015.979,1038,2023
02496,Monnes,1.838,1.227,87.072,96,2023
02497,Mons-en-Laonnois,3.917,3.087,1139.356,1149,2023
02498,Montaigu,3.198,3.143,746.174,764,2023
02499,Montbavin,2.683,2.114,38.836,41,2023
02500,Montbrehain,2.63,2.213,796.04,810,2023
02501,Montchâlons,1.583,1.36,87.046,85,2023
02502,Montcornet,3.248,3.248,1304.33,1257,2023
02503,Mont-d'Origny,4.493,2.791,831.545,826,2023
02504,Montescourt-Lizerolles,2.744,2.185,1543.459,1614,2023
02505,Montfaucon,1.811,1.558,206.14,208,2023
02506,Montgobert,2.402,1.853,207.339,200,2023
02507,Montgru-Saint-Hilaire,1.533,1.202,31.15,30,2023
02508,Monthenault,1.691,1.408,148.867,151,2023
02509,Monthiers,0.932,0.556,147.773,155,2023
02510,Monthurel,2.804,2.804,143.489,142,2023
02511,Montigny-en-Arrouaise,4.16,2.893,290.96,310,2023
02512,Montigny-l'Allier,1.678,0.853,263.069,268,2023
02513,Montigny-le-Franc,2.702,2.518,143.645,135,2023
02514,Montigny-Lengrain,1.558,1.558,662.65,695,2023
02515,Montigny-lès-Condé,2.868,2.868,51.191,52,2023
02516,Montigny-sous-Marle,3.097,2.385,72.309,70,2023
02517,Montigny-sur-Crécy,2.948,2.283,281.487,292,2023
02518,Montlevon,1.925,1.925,302.718,300,2023
02519,Montloué,4.134,3.767,186.248,190,2023
02520,Mont-Notre-Dame,2.763,2.399,702.311,733,2023
02521,Montreuil-aux-Lions,1.499,0.934,1291.341,1351,2023
02522,Mont-Saint-Jean,1.88,1.88,81.59,83,2023
02523,Mont-Saint-Martin,2.643,2.151,67.469,71,2023
02524,Mont-Saint-Père,4.309,4.309,684.798,691,2023
02525,Morcourt,2.301,2.111,586.772,556,2023
02526,Morgny-en-Thiérache,3.777,3.777,108.258,104,2023
02527,Morsain,0.797,0.797,449.286,466,2023
02528,Mortefontaine,2.23,2.069,231.899,221,2023
02529,Mortiers,3.289,2.44,185.757,182,2023
02530,Moulins,1.727,1.509,77.135,77,2023
02531,Moussy-Verneuil,2.387,2.11,137.951,132,2023
02532,Moÿ-de-l'Aisne,3.267,2.239,993.008,979,2023
02533,Muret-et-Crouttes,1.558,1.309,110.666,106,2023
02534,Muscourt,1.58,1.274,44.362,45,2023
02535,Nampcelles-la-Cour,3.826,3.826,115.428,113,2023
02536,Nampteuil-sous-Muret,1.634,1.385,104.353,98,2023
02537,Nanteuil-la-Fosse,2.814,2.307,188.451,207,2023
02538,Nanteuil-Notre-Dame,2.508,2.133,74.836,77,2023
02539,Nauroy,1.822,1.65,671.033,686,2023
02540,Nesles-la-Montagne,3.512,3.386,1190.42,1206,2023
02541,Neufchâtel-sur-Aisne,2.969,2.539,413.457,421,2023
02542,Neuflieux,2.889,2.491,78.259,80,2023
02543,Neuilly-Saint-Front,1.747,1.254,1997.155,2018,2023
02544,Neuve-Maison,2.866,2.13,600.052,610,2023
02545,La Neuville-Bosmont,3.575,3.023,175.445,187,2023
02546,La Neuville-en-Beine,2.455,2.086,178.479,186,2023
02547,La Neuville-Housset,1.796,1.26,60.751,64,2023
02548,La Neuville-lès-Dorengt,4.017,2.929,382.114,386,2023
02549,Neuville-Saint-Amand,5.973,4.8,879.602,859,2023
02550,Neuville-sur-Ailette,1.77,1.601,116.913,120,2023
02551,Neuville-sur-Margival,2.451,1.866,104.495,112,2023
02552,Neuvillette,5.261,3.503,181.493,191,2023
02553,Nizy-le-Comte,2.67,2.67,237.076,240,2023
02554,Nogentel,3.91,3.66,1129.124,1108,2023
02555,Nogent-l'Artaud,2.196,1.755,2189.13,2098,2023
02556,Noircourt,4.542,4.175,76.252,73,2023
02557,Noroy-sur-Ourcq,1.829,1.338,122.143,128,2023
02558,Le Nouvion-en-Thiérache,3.437,2.49,2635.607,2505,2023
02559,Nouvion-et-Catillon,2.198,1.899,491.842,503,2023
02560,Nouvion-le-Comte,2.618,1.93,250.974,243,2023
02561,Nouvion-le-Vineux,2.84,2.276,150.364,145,2023
02562,Nouvron-Vingré,0.85,0.85,185.683,201,2023
02563,Noyales,4.658,3.193,164.1,153,2023
02564,Bernoy-le-Château,2.721,1.983,864.81,855,2023
02565,Œuilly,2.656,2.328,286.127,294,2023
02566,Ognes,2.11,1.762,1153.312,1108,2023
02567,Ohis,3.42,2.684,275.228,272,2023
02568,Oigny-en-Valois,1.688,1.132,170.097,168,2023
02569,Oisy,3.798,2.839,459.185,481,2023
02570,Ollezy,2.182,2.035,160.206,173,2023
02571,Omissy,2.266,2.076,704.362,704,2023
02572,Orainville,2.696,2.223,488.424,501,2023
02573,Orgeval,1.81,1.587,61.194,55,2023
02574,Origny-en-Thiérache,3.581,2.949,1451.835,1382,2023
