code;deces_domicilies_2024;part_75_ans_plus;taux_pauvrete;revenu_median;part_sans_diplome;part_ouvriers;part_familles_monoparentales;part_moins_15_ans;taille_menage;part_locataires;part_locataires_HLM;part_suroccupation;part_residences_principales;part_appartements;part_maisons;densite_population;part_benef_ophtalmo;apl_generaliste;densite_orthophonistes;densite_generalistes;densite_infirmiers;densite_sages_femmes;part_benef_ald;densite_pharmacies;libelle
56013;189;13.5;9.7;23780.0;16.4;22.1;12.0;13.9;2.04;22.5;3.9;0.2;61.3;15.4;80.1;152.7;28.9;4.4;44.6;12.6;23.8;0.0;20.8;3.0;Belz
56034;145;19.1;8.9;26260.0;12.7;19.8;10.3;10.8;1.89;23.0;4.5;0.2;32.3;34.2;65.3;145.4;32.2;4.2;48.1;15.6;37.2;0.0;24.2;6.0;Carnac
56053;131;7.1;8.7;23050.0;13.3;29.1;11.8;21.0;2.39;24.5;7.9;0.1;89.3;11.6;87.1;94.7;26.8;4.2;39.9;6.8;14.2;3.4;15.6;1.1;Elven
56057;183;14.0;16.9;20680.0;21.0;27.2;13.0;14.3;1.99;17.9;4.3;0.2;75.2;5.4;92.8;35.3;21.0;3.1;35.8;5.4;25.1;0.0;21.0;2.7;Le Faouët
56061;166;12.0;12.3;21550.0;21.7;31.4;11.9;15.2;2.07;22.0;4.2;0.3;79.2;4.7;94.0;57.2;32.7;3.0;46.5;5.4;18.6;0.0;20.1;2.3;La Gacilly
56066;74;14.4;15.3;20430.0;20.5;29.7;14.7;12.9;1.94;17.5;1.4;0.4;76.7;7.7;91.6;38.7;20.7;2.6;0.0;7.5;15.0;7.5;22.4;3.8;Gourin
56067;75;7.7;6.8;23870.0;13.0;27.0;7.9;20.5;2.46;18.8;4.8;0.0;91.0;5.7;93.9;84.9;28.3;3.4;54.9;7.7;13.2;4.3;15.9;1.1;Grand-Champ
56073;116;15.2;20.4;20110.0;24.0;23.4;15.9;13.8;2.04;18.5;2.9;0.5;67.0;5.4;93.2;24.7;27.4;2.5;67.4;6.7;33.7;3.3;22.8;3.4;Guémené-sur-Scorff
56075;87;9.5;9.9;22310.0;19.0;31.4;14.0;18.6;2.24;30.1;4.3;0.4;81.8;13.3;86.3;68.2;28.8;3.7;31.7;10.6;26.5;0.0;16.6;2.1;Guer
56078;106;10.2;6.4;26610.0;12.0;31.6;9.3;15.7;2.11;28.5;8.6;0.0;78.7;21.9;77.5;234.0;26.9;4.4;49.0;8.2;14.7;3.2;16.6;2.5;Guidel
56083;444;9.1;9.6;23030.0;15.7;30.4;14.5;17.9;2.17;28.2;11.4;0.1;91.1;21.9;77.8;174.3;27.5;4.7;48.7;8.6;19.7;3.9;16.7;3.1;Hennebont
